,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
21,1.0,0.9962,1.0,0.8361,0.2925,0.9962,0.5938,0.9962,0.246,18.6154,25,31419,10602,31301,5690,31419,10602,26268,6871,31301,5690,18657,2745,9189,10026,31301,5690,7729,7729,13
22,1.0,0.9959,1.0,0.8189,0.5282,1.0,0.5797,0.9959,0.2432,18.3846,25,29622,11140,29502,6545,29622,11140,24257,7170,29622,11140,17172,2873,15647,12756,29502,6545,7205,7205,15
23,1.0,0.9962,1.0,0.851,0.4041,0.9962,0.6085,0.9962,0.2463,18.5385,25,25245,11274,25150,6997,25245,11274,21483,7621,25150,6997,15361,3189,10202,10824,25150,6997,6217,6217,13
24,1.0,0.9392,1.0,0.8679,0.2695,0.9392,0.1992,0.9392,0.2557,15.0,25,15682,17276,14728,11303,15682,16021,13611,9678,14728,11303,3124,9311,4226,19891,14728,11303,4010,4010,16
25,1.0,0.9399,1.0,0.8765,0.2528,0.9399,0.198,0.9399,0.2538,15.0,25,14417,16966,13551,11845,14417,16514,12637,10078,13551,11845,2855,9274,3644,19882,13551,11845,3659,3659,16
26,1.0,0.998,1.0,0.9453,0.1597,0.998,0.2127,0.9925,0.3441,13.7692,25,11587,14299,11564,11624,11587,13865,10953,10878,11564,11624,2465,11780,1851,20016,11500,12916,3987,10275,19
27,1.0,0.9982,1.0,0.9786,0.0442,0.9982,0.2545,0.9659,0.3572,11.6154,25,8278,15130,8263,12852,8278,14979,8101,12135,8263,12852,2107,14595,366,19307,7996,15106,2957,11182,27
28,1.0,0.9981,1.0,0.9633,0.0534,0.9981,0.3378,0.9803,0.3113,11.6923,25,9601,15129,9583,12807,9601,14975,9249,11409,9583,12807,3243,15206,513,19572,9412,14168,2989,10369,27
29,1.0,0.9986,1.0,0.9983,0.0426,0.9986,0.1501,0.9986,0.2795,9.9231,25,6662,15542,6653,13997,6662,15139,6651,12450,6653,13997,1000,15332,284,18948,6653,13997,1862,11314,30
30,1.0,1.0,1.0,0.9113,0.2913,1.0,0.2662,0.9357,0.4016,10.3846,25,5222,16155,5222,16155,5222,16690,4759,13483,5222,14615,1390,14901,1521,20281,4886,15811,2097,11312,34
31,1.0,0.9989,1.0,1.0,0.0396,0.9989,0.1541,0.9719,0.2621,9.9231,25,5333,13454,5327,13004,5333,13454,5333,13454,5327,13004,822,15238,211,18698,5183,15127,1398,11557,30
32,1.0,0.9988,1.0,1.0,0.0407,0.9988,0.2306,0.9829,0.3191,11.0769,25,5775,13109,5768,12658,5775,13109,5775,13109,5768,12658,1332,14813,235,18775,5676,14739,1843,11828,24
33,1.0,0.9954,1.0,0.9504,0.0729,0.9954,0.2701,0.9954,0.2394,15.3846,25,10046,14798,10000,12251,10046,14380,9548,11233,10000,12251,2713,14218,732,16923,10000,12251,2405,9569,15
34,1.0,0.998,1.0,0.9478,0.089,0.998,0.2102,0.9908,0.3419,13.7692,25,11260,14467,11237,11809,11260,14035,10672,11025,11237,11809,2367,11790,1002,17338,11156,13112,3850,10325,19
35,1.0,0.9953,1.0,0.9848,0.0047,0.9953,0.2257,0.9953,0.2257,13.9231,25,7825,15006,7788,13878,7825,15006,7706,11576,7788,13878,1766,14719,37,18182,7788,13878,1766,11540,17
36,1.0,0.9985,1.0,0.9959,0.0429,0.9985,0.2451,0.9985,0.3421,11.6154,25,6825,15424,6815,13877,6825,15021,6797,12343,6815,13877,1673,14694,293,18981,6815,13877,2335,11522,22
37,1.0,0.9955,1.0,0.9182,0.2844,0.9955,0.2332,0.9955,0.2481,15.9231,25,13073,17311,13014,11466,13073,16128,12003,9857,13014,11466,3049,8749,3718,18912,13014,11466,3243,3243,16
38,1.0,0.9981,1.0,0.8632,0.3672,0.9981,0.4455,0.9968,0.2498,18.3846,25,24561,13655,24514,9172,24561,13655,21202,7709,24514,9172,10942,5489,9018,18258,24482,10146,6136,6136,15
39,1.0,0.996,1.0,0.8124,0.536,1.0,0.5743,0.996,0.2422,18.3846,25,32700,10973,32568,6053,32700,10973,26565,6730,32700,10973,18778,2725,17526,12912,32568,6053,7919,7919,15
40,1.0,0.998,1.0,0.8713,0.5357,0.998,0.6209,0.8693,0.002,18.6923,25,33729,15915,33662,10046,33729,15915,29388,8596,33662,10046,20944,4469,18067,18750,29321,5767,67,67,7
41,1.0,0.9981,1.0,0.8713,0.5357,0.9981,0.6209,0.8693,0.0019,18.6923,25,33394,15775,33329,9961,33394,15775,29095,8525,33329,9961,20735,4433,17890,18575,29030,5722,65,65,7
42,1.0,0.9981,1.0,0.8724,0.4376,0.9981,0.6222,0.8705,0.0019,18.6923,25,30709,14841,30650,9454,30709,14841,26791,8054,30650,9454,19107,4202,13438,19359,26732,5456,59,59,7
43,1.0,0.998,1.0,0.8716,0.4387,0.998,0.6213,0.8696,0.002,18.6923,25,32226,15322,32163,9699,32226,15322,28087,8291,32163,9699,20022,4315,14138,20098,28024,5580,63,63,7
44,1.0,0.998,1.0,0.8773,0.4292,0.998,0.627,0.998,0.2522,18.6923,25,27107,14169,27054,9286,27107,14169,23781,7771,27054,9286,16997,4100,11634,18093,27054,9286,6837,6837,13
45,1.0,0.9981,1.0,0.8717,0.4385,0.9981,0.6215,0.8698,0.0019,18.6923,25,31888,15205,31826,9636,31888,15205,27797,8233,31826,9636,19817,4287,13983,19925,27735,5548,62,62,7
46,1.0,0.9959,1.0,0.8189,0.5282,1.0,0.5797,0.9959,0.2432,18.3846,25,29622,11140,29502,6545,29622,11140,24257,7170,29622,11140,17172,2873,15647,12756,29502,6545,7205,7205,15
47,1.0,0.9759,1.0,0.8896,0.4593,0.9759,0.4535,0.8675,0.0241,17.6923,25,22090,13529,21557,8882,22090,12989,19652,8636,21557,8882,10018,5484,10147,19337,19162,6034,533,533,7
48,1.0,0.9754,1.0,0.8871,0.4685,0.9754,0.4509,0.8645,0.0246,17.6923,25,23159,13409,22589,8661,23159,12854,20545,8504,22589,8661,10443,5476,10849,19411,20020,5854,570,570,7
49,1.0,0.9958,1.0,0.8413,0.5005,1.0,0.5985,0.9958,0.247,18.3846,25,23929,12284,23829,8196,23929,12284,20131,7730,23929,12284,14321,4333,11977,13241,23829,8196,5910,5910,15
50,1.0,0.9762,1.0,0.8914,0.4523,0.9762,0.4554,0.8696,0.0238,17.6923,25,21375,13635,20867,9053,21375,13104,19053,8745,20867,9053,9734,5497,9667,19316,18587,6173,508,508,7
51,1.0,0.977,1.0,0.8952,0.5242,0.977,0.4593,0.8741,0.023,17.9231,25,20113,13876,19650,9397,20113,13360,18005,8972,19650,9397,9238,5541,10543,19310,17581,6447,463,463,7
52,1.0,0.9955,1.0,0.9052,0.3867,0.9955,0.238,0.9007,0.0045,17.0769,25,14325,16646,14261,10692,14325,16646,12967,9319,14261,10692,3409,8618,5540,18128,12903,7666,64,64,7
53,1.0,0.9751,1.0,0.8858,0.4738,0.9751,0.4494,0.8628,0.0249,17.6923,25,23865,13356,23270,8538,23865,12792,21139,8435,23270,8538,10726,5481,11308,19490,20590,5751,595,595,7
54,1.0,0.9752,1.0,0.8862,0.4726,0.9752,0.4498,0.8633,0.0248,17.6923,25,23684,13370,23097,8568,23684,12808,20988,8452,23097,8568,10654,5480,11192,19470,20446,5776,587,587,7
55,1.0,0.9752,1.0,0.8862,0.4726,0.9752,0.4498,0.8633,0.0248,17.6923,25,23684,13370,23097,8568,23684,12808,20988,8452,23097,8568,10654,5480,11192,19470,20446,5776,587,587,7
56,1.0,0.996,1.0,0.8095,0.539,1.0,0.5718,0.8055,0.004,18.3846,25,34736,11036,34596,5882,34736,11036,28119,6786,34736,11036,19863,2684,18721,13181,27979,3199,140,140,7
57,1.0,0.998,1.0,0.8713,0.5244,0.998,0.621,0.8693,0.002,18.6923,25,33063,15637,32998,9879,33063,15637,28808,8453,32998,9879,20532,4396,17337,19235,28743,5677,65,65,7
58,1.0,0.998,1.0,0.8719,0.4383,0.998,0.6217,0.87,0.002,18.6923,25,31385,15041,31323,9551,31385,15041,27366,8151,31323,9551,19513,4247,13756,19672,27304,5504,62,62,7
59,1.0,0.9981,1.0,0.8744,0.4344,0.9981,0.6242,0.8724,0.0019,18.6923,25,28833,14414,28777,9298,28833,14414,25211,7860,28777,9298,17997,4121,12526,18617,25155,5393,56,56,7
60,1.0,0.9981,1.0,0.8722,0.4378,0.9981,0.622,0.8703,0.0019,18.6923,25,30877,14891,30817,9478,30877,14891,26932,8079,30817,9478,19206,4214,13518,19437,26872,5469,60,60,7
61,1.0,0.998,1.0,0.8796,0.4259,0.998,0.6293,0.998,0.2523,18.6923,25,26062,14091,26011,9339,26062,14091,22925,7760,26011,9339,16401,5151,11100,17822,26011,9339,6575,6575,13
62,1.0,0.998,1.0,0.8836,0.4167,0.998,0.4587,0.9961,0.252,18.6923,25,24166,12933,24118,8410,24166,11368,21352,7822,24118,8410,11084,5497,10069,17452,24072,9559,6090,6090,13
63,1.0,0.9959,1.0,0.8308,0.5134,1.0,0.5897,0.9959,0.2452,18.3846,25,26068,11728,25961,7463,26068,11728,21658,7446,26068,11728,15373,3177,13383,12943,25961,7463,6392,6392,15
64,1.0,0.9762,1.0,0.8914,0.4523,0.9762,0.4554,0.8696,0.0238,17.6923,25,21375,13635,20867,9053,21375,13104,19053,8745,20867,9053,9734,5497,9667,19316,18587,6173,508,508,7
65,1.0,0.998,1.0,0.8827,0.4197,0.998,0.4579,0.9971,0.2522,18.6923,25,24677,12927,24628,8344,24677,11341,21783,7793,24628,8344,11299,5511,10357,17535,24606,9482,6224,6224,13
66,1.0,0.9958,1.0,0.8464,0.4944,1.0,0.6029,0.9958,0.2478,18.3077,25,23060,12552,22963,8531,23060,12552,19519,7870,23060,12552,13902,4434,11402,13394,22963,8531,5714,5714,15
67,1.0,0.9772,1.0,0.8964,0.5203,0.9772,0.4606,0.8755,0.0228,17.9231,25,19753,13957,19302,9507,19753,13446,17706,9046,19302,9507,9098,5559,10277,19333,17294,6534,451,451,7
68,1.0,0.9959,1.0,0.8266,0.5186,1.0,0.5862,0.9959,0.2445,18.3846,25,27123,11509,27012,7151,27123,11509,22420,7339,27123,11509,15899,3073,14065,12847,27012,7151,6632,6632,15
69,1.0,0.998,1.0,0.881,0.4239,0.998,0.6306,0.998,0.2524,18.6923,25,25534,14072,25484,9385,25534,14072,22495,7767,25484,9385,16101,5151,10823,17705,25484,9385,6444,6444,13
70,1.0,0.9754,1.0,0.8868,0.4698,0.9754,0.4506,0.8641,0.0246,17.6923,25,23334,13395,22759,8629,23334,12838,20692,8486,22759,8629,10514,5477,10963,19430,20162,5827,575,575,7
71,1.0,0.9959,1.0,0.8131,0.5351,1.0,0.5748,0.9959,0.2423,18.3846,25,32293,10977,32162,6102,32293,10977,26257,7126,32293,10977,18563,2737,17279,12876,32162,6102,7825,7825,15
72,1.0,0.9959,1.0,0.8093,0.5391,1.0,0.5716,0.8052,0.0041,18.3846,25,34940,11049,34798,5871,34940,11049,28276,6795,34940,11049,19973,2682,18837,13215,28134,3192,142,142,7
73,1.0,0.998,1.0,0.8717,0.6616,0.998,0.6212,0.8697,0.002,18.6923,25,35880,16981,35808,10732,35880,16981,31276,8873,35808,10732,22287,4769,23739,19025,31204,6154,72,72,7
74,1.0,0.9963,1.0,0.8379,0.2909,0.9963,0.5957,0.9963,0.246,18.6154,25,30237,10629,30124,5851,30237,10629,25337,6884,30124,5851,18012,2795,8796,9888,30124,5851,7438,7438,13
75,1.0,0.9958,1.0,0.8066,0.5372,1.0,0.5692,0.8025,0.0042,18.3846,25,45206,13605,45017,6991,45206,13605,36465,6892,45206,13605,25730,3219,24285,16691,36276,3762,189,189,7
76,1.0,0.9959,1.0,0.8058,0.5397,1.0,0.5685,0.8017,0.0041,18.3846,25,42607,12601,42431,6391,42607,12601,34333,6383,42607,12601,24224,2966,22997,15473,34157,3443,176,176,7
77,1.0,0.9979,1.0,0.8798,0.2261,0.9979,0.6281,0.8777,0.0021,18.6923,25,43264,17794,43171,15028,43264,17794,38064,9729,43171,15028,27173,6580,9780,18945,37971,10381,93,93,7
78,1.0,1.0,1.0,0.9226,0.0808,1.0,0.4806,1.0,0.2641,17.6923,25,48039,17892,48039,17892,48039,17892,44322,12692,48039,17892,23086,11988,3880,14429,48039,17892,12688,12688,14
79,1.0,1.0,1.0,0.9214,0.081,1.0,0.4796,1.0,0.2641,17.6923,25,47436,17249,47436,17249,47436,17249,43707,12235,47436,17249,22750,11664,3843,14117,47436,17249,12528,12528,14
80,1.0,0.9979,1.0,0.8788,0.227,0.9979,0.6272,0.8766,0.0021,18.6923,25,42635,17248,42544,14535,42635,17248,37466,9415,42544,14535,26739,6373,9678,18494,37375,10054,91,91,7
81,1.0,0.9958,1.0,0.806,0.5389,1.0,0.5687,0.8019,0.0042,18.3846,25,43609,12957,43428,6595,43609,12957,35150,6562,43609,12957,24801,3053,23500,15914,34969,3551,181,181,7
82,1.0,0.9963,1.0,0.8314,0.2951,0.9963,0.5891,0.8276,0.0037,18.6154,25,36113,10957,35978,5461,36113,10957,30023,5897,35978,5461,21275,2717,10656,10865,29888,3285,135,135,7
83,1.0,0.9963,1.0,0.8309,0.295,0.9963,0.5886,0.8271,0.0037,18.6154,25,37089,11125,36950,5495,37089,11125,30816,5977,36950,5495,21831,2744,10943,11101,30677,3302,139,139,7
84,1.0,0.9958,1.0,0.8063,0.5381,1.0,0.5689,0.8021,0.0042,18.3846,25,44408,13269,44223,6782,44408,13269,35804,6722,44408,13269,25262,3134,23897,16291,35619,3652,185,185,7
85,1.0,0.9959,1.0,0.8062,0.5412,1.0,0.569,0.8021,0.0041,18.3846,25,39386,11703,39225,5955,39386,11703,31752,5939,39386,11703,22409,2766,21316,14290,31591,3217,161,161,7
86,1.0,0.9959,1.0,0.806,0.5411,1.0,0.5688,0.8019,0.0041,18.3846,25,40193,11894,40028,6033,40193,11894,32394,6031,40193,11894,22860,2804,21747,14554,32229,3256,165,165,7
87,1.0,0.9946,1.0,0.8584,0.4198,0.9946,0.4422,0.992,0.2542,18.1538,25,19243,12666,19139,8942,19243,12666,16519,8714,19139,8942,8509,5135,8079,10416,19089,10182,4891,4891,14
88,0.9654,0.884,1.0,0.9478,0.2825,1.0,0.55,0.7662,0.0464,12.7692,25,28050,22018,25684,11517,29054,22142,27538,19519,29054,22142,15980,13392,8209,15530,22262,14935,1348,1348,10
89,0.9662,0.8875,1.0,0.946,0.3831,1.0,0.6544,0.7703,0.0463,11.2308,25,30527,22348,28039,11248,31594,22465,29888,19786,31594,22465,20675,11917,12103,17465,24338,14954,1463,1463,10
90,0.9212,0.8855,1.0,0.9022,0.2108,1.0,0.6168,0.7698,0.046,12.7692,25,33838,19262,32525,11214,36731,21704,33138,20317,36731,23517,22655,12096,7742,16577,28277,15478,1688,1688,10
91,1.0,0.9958,1.0,0.9053,0.1473,1.0,0.6858,1.0,0.0042,18.3077,25,34502,10190,34356,5071,34502,10190,31236,8617,34502,10190,23662,9313,5081,8628,34502,10190,146,146,11
92,0.967,0.8853,1.0,0.9027,0.2105,1.0,0.5955,0.7693,0.046,12.7692,25,33400,22766,30580,11152,34541,22876,31179,19829,34541,22876,20568,11510,7271,15935,26572,15172,1590,1590,10
93,0.9671,0.8854,1.0,0.9025,0.2106,1.0,0.5592,0.7695,0.046,12.7692,25,34038,22922,31165,11158,35197,23031,31766,19961,35197,23031,19681,11800,7412,16121,27084,15251,1619,1619,10
94,0.9662,0.8847,1.0,0.9465,0.21,1.0,0.5934,0.7677,0.0462,12.7692,25,30196,22196,27648,11280,31252,22314,29579,19645,31252,22314,18546,11419,6563,15094,23993,14938,1445,1445,10
95,0.9668,0.8852,1.0,0.903,0.2104,1.0,0.595,0.7689,0.0461,12.7692,25,32546,22579,29799,11160,33665,22691,30398,19672,33665,22691,20030,11464,7082,15697,25885,15084,1551,1551,10
96,0.9215,0.8856,1.0,0.9022,0.2109,0.9543,0.6175,0.7701,0.0459,12.7692,25,34648,19464,33301,11271,37601,21874,33923,20549,35883,19637,23220,12192,7931,16851,28956,15633,1727,1727,10
97,0.9666,0.8851,1.0,0.9455,0.2103,1.0,0.5946,0.7686,0.0461,12.7692,25,31907,22456,29214,11178,33008,22570,31210,19854,33008,22570,19626,11441,6940,15526,25371,15030,1522,1522,10
98,1.0,0.9957,1.0,0.9073,0.1455,1.0,0.6137,0.9957,0.2359,18.3077,25,28664,10622,28542,6118,28664,10622,26007,9041,28664,10622,17592,8443,4170,7885,28542,6118,6762,6762,15
99,1.0,0.988,1.0,0.9234,0.298,1.0,0.5352,0.988,0.2489,18.3846,25,22061,12871,21796,9026,22061,12871,20371,10817,22061,12871,11806,8592,6575,9731,21796,9026,5492,5492,15
100,1.0,0.9956,1.0,0.912,0.2651,1.0,0.4297,0.9956,0.2402,18.3077,25,21330,12607,21237,8707,21330,12607,19453,10854,21330,12607,9166,8554,5655,8616,21237,8707,5123,5123,15
101,1.0,0.9879,1.0,0.9209,0.2947,1.0,0.7356,0.9879,0.2493,18.3846,25,20760,13316,20509,9558,20760,13316,19118,11313,20760,13316,15272,10395,6117,9792,20509,9558,5176,5176,15
102,1.0,0.9906,1.0,0.8778,0.3103,1.0,0.3386,0.9906,0.2512,18.3077,25,21199,13055,20999,9293,21199,13055,18609,10828,21199,13055,7178,5359,6578,7637,20999,9293,5326,5326,15
103,1.0,0.9911,1.0,0.8832,0.181,1.0,0.5562,0.9911,0.2363,17.4615,25,24862,11598,24640,7603,24862,11598,21958,9758,24862,11598,13828,9118,4501,6520,24640,7603,5876,5876,15
104,1.0,0.9879,1.0,0.9218,0.2959,1.0,0.7369,0.9879,0.2492,18.3846,25,21197,13162,20941,9375,21197,13162,19539,11142,21197,13162,15621,10256,6272,9769,20941,9375,5282,5282,15
105,1.0,0.9883,1.0,0.931,0.243,1.0,0.6315,0.9883,0.2475,18.3846,25,29573,11351,29228,6876,29573,11351,27531,8972,29573,11351,18676,8433,7186,7625,29228,6876,7320,7320,15
106,0.9667,0.8878,1.0,0.9451,0.3843,1.0,0.6556,0.7712,0.0462,11.2308,25,32445,22680,29799,11160,33564,22792,31723,20054,33564,22792,22005,11954,12899,17916,25885,15084,1551,1551,10
107,0.9672,0.8855,1.0,0.9024,0.2107,1.0,0.6164,0.7697,0.046,12.7692,25,34888,23152,31942,11183,36071,23329,32549,20157,36071,23329,22233,12035,7600,16378,27765,15374,1659,1659,10
108,0.9659,0.9312,1.0,0.9411,0.4052,0.957,0.6511,0.8099,0.0482,11.2308,25,36357,20117,35052,11465,37642,20222,35426,17223,36025,16143,24507,13483,15254,19725,30486,16050,1816,1816,10
109,0.9212,0.8883,1.0,0.944,0.386,0.9542,0.6574,0.7724,0.0461,11.2308,25,34537,19575,33301,11271,37490,21985,35392,20935,35772,19748,24646,12281,14473,19046,28956,15633,1727,1727,10
110,0.9663,0.8875,1.0,0.9458,0.3834,1.0,0.6546,0.7705,0.0463,11.2308,25,30957,22409,28433,11219,32036,22524,30300,19833,32036,22524,20972,11918,12282,17558,24684,14974,1483,1483,10
111,0.9875,0.9678,1.0,0.9953,0.3691,0.9875,0.4126,0.8228,0.035,11.2308,25,20100,15565,19698,8728,20354,19038,20259,18297,20100,15565,8398,17828,7512,18072,16748,14834,712,712,10
112,0.9614,0.8832,1.0,0.9555,0.3698,1.0,0.4523,0.7602,0.0477,11.2308,25,20972,22675,19268,13159,21815,22829,20845,20237,21815,22829,9867,14546,8067,16430,16583,15810,1041,1041,10
113,1.0,0.9833,1.0,0.9902,0.357,1.0,0.6231,0.8331,0.0372,11.2308,25,15207,17008,14953,10715,15207,17008,15058,15999,15207,17008,9476,14448,5429,17789,12669,15112,566,566,10
114,0.9969,0.9737,1.0,0.9557,0.2763,0.9969,0.5502,0.8288,0.0349,11.2308,25,21312,15295,20816,8363,21379,18717,20431,21061,21312,15295,11762,14909,5907,16275,17719,14696,746,746,10
115,0.9968,0.973,1.0,0.9542,0.2808,0.9968,0.5358,0.8294,0.0344,11.2308,25,23412,15039,22852,7800,23487,18605,22411,21134,23412,15039,12585,14774,6595,16670,19481,14562,808,808,10
116,1.0,1.0,1.0,0.9788,0.1939,1.0,0.7062,1.0,0.2321,6.7692,25,15779,19649,15779,11548,15779,22832,15444,20921,15779,15835,11143,13302,3060,19615,15779,19649,3663,13621,27
117,1.0,0.9758,1.0,0.9068,0.4661,1.0,0.8545,0.9662,0.2588,6.1538,25,15436,18419,15063,15310,15436,18419,13998,16422,15436,18419,13190,18502,7195,16042,14914,14499,3995,3995,16
118,0.9608,0.9056,1.0,1.0,0.4466,1.0,0.9174,1.0,0.2053,2.6923,25,4802,17809,4526,15494,4998,17923,4998,17923,4998,17923,4585,16687,2232,18308,4998,17923,1026,11707,43
119,0.9726,0.9119,1.0,1.0,0.5487,1.0,0.4031,1.0,0.1658,2.5385,25,4041,18872,3789,16587,4155,20993,4155,20995,4155,18290,1675,16575,2280,19453,4155,20995,689,11770,40
120,0.8567,0.8567,1.0,0.9784,0.6676,0.9784,0.3768,0.9784,0.3324,2.4615,25,4847,18124,4847,18124,5658,20134,5536,16794,5536,16794,2132,15781,3777,17834,5536,16794,1881,13847,47
121,0.9657,0.9657,1.0,1.0,0.559,1.0,0.5049,0.9112,0.0541,2.6154,25,5231,17204,5231,17204,5417,18012,5417,18012,5417,18012,2735,15639,3028,17844,4936,17693,293,14556,56
122,0.9658,0.9658,1.0,1.0,0.5602,1.0,0.5111,0.9124,0.0491,2.6154,25,4662,17521,4662,17521,4827,18338,4827,18338,4827,18338,2467,15699,2704,17932,4404,16431,237,14439,56
123,0.9657,0.9657,1.0,1.0,0.5579,1.0,0.5001,0.913,0.0578,2.6154,25,5793,16907,5793,16907,5999,17707,5999,17707,5999,17707,3000,15592,3347,17773,5477,17415,347,14685,56
124,0.9658,0.9658,1.0,1.0,0.5602,1.0,0.5111,0.9124,0.0491,2.6154,25,4662,17521,4662,17521,4827,18338,4827,18338,4827,18338,2467,15699,2704,17932,4404,16431,237,14439,56
125,0.9788,0.9788,1.0,1.0,0.3795,1.0,0.1986,1.0,0.1809,1.7692,25,3273,15941,3273,15941,3344,20850,3344,20839,3344,18279,664,16684,1269,18976,3344,18279,605,14210,63
126,0.9658,0.9658,1.0,1.0,0.5597,1.0,0.5093,0.9121,0.0505,2.6154,25,4802,17441,4802,17441,4972,18256,4972,18256,4972,18256,2532,15682,2783,17909,4535,16357,251,14467,56
127,1.0,1.0,1.0,1.0,0.6824,1.0,0.3808,1.0,0.3176,1.8462,25,5013,17035,5013,17035,5013,19656,5013,17035,5013,17035,1909,15776,3421,17916,5013,17035,1592,14398,67
128,0.8266,0.8266,1.0,1.0,0.3983,0.978,0.5538,0.978,0.2693,2.8462,25,5028,19406,5028,18625,6083,18040,6083,18040,5949,16937,3369,16803,2423,17265,5949,16937,1638,13743,44
